timestamp_utc,channel,regime,n_legs,basis_abs_bps,cost_fee_only_bps,cost_fee_slippage_bps,net_fee_only_bps,net_fee_slippage_bps
2023-03-11T05:42:00+00:00,"USDC/USD (Kraken, 3-leg triangular)",Crisis,3,180.5533261726744,15.0,73.85297753003917,165.5533261726744,106.70034864263522
2023-03-11T04:23:00+00:00,"USDC/USD (Kraken, 3-leg triangular)",Crisis,3,103.34675700098828,15.0,37.27212898181266,88.34675700098828,66.0746280191756
2023-03-11T02:05:00+00:00,"Cross BTC/USD (Coinbase-Kraken, 2-leg pre-funded)",Crisis,2,56.34850825899207,10.0,23.419542576282414,46.34850825899207,32.92896568270966
2023-03-02T20:57:00+00:00,"USDC/USD (Kraken, 3-leg triangular)",Pre-SVB,3,27.380186283121333,15.0,17.83770523990802,12.380186283121333,9.542481043213314
2023-03-21T21:14:00+00:00,"Cross BTC/USD (Coinbase-Kraken, 2-leg pre-funded)",Post-SVB,2,31.51032793557107,10.0,13.389807021157251,21.51032793557107,18.120520914413817
